customer_name,product_id,quantity
Customer 592,27,2
Customer 593,51,9
Customer 594,17,1
Customer 595,19,1
Customer 596,22,9
Customer 597,66,7
Customer 598,2,3
Customer 599,90,5
Customer 600,41,5
Customer 601,14,10
Customer 602,46,2
Customer 603,22,1
Customer 604,81,8
Customer 605,69,8
Customer 606,50,6
Customer 607,39,2
Customer 608,1,10
Customer 609,100,6
Customer 610,6,8
Customer 611,87,4
Customer 612,14,4
Customer 613,89,7
Customer 614,57,7
Customer 615,48,7
Customer 616,57,3
Customer 617,74,7
Customer 618,78,6
Customer 619,98,1
Customer 620,39,9
Customer 621,93,6
Customer 622,86,9
Customer 623,33,2
Customer 624,31,4
Customer 625,92,6
Customer 626,10,5
Customer 627,37,4
Customer 628,94,10
Customer 629,90,8
Customer 630,41,7
Customer 631,65,10
Customer 632,15,10
Customer 633,15,9
Customer 634,36,1
Customer 635,99,2
Customer 636,29,2
Customer 637,87,8
Customer 638,14,4
Customer 639,57,3
Customer 640,9,5
Customer 641,27,10
Customer 642,29,8
Customer 643,14,2
Customer 644,71,1
Customer 645,73,9
Customer 646,1,10
Customer 647,15,8
Customer 648,57,8
Customer 649,73,10
Customer 650,41,8
Customer 651,89,6
Customer 652,17,9
Customer 653,6,8
Customer 654,23,1
Customer 655,76,6
Customer 656,43,1
Customer 657,57,6
Customer 658,89,7
Customer 659,21,2
Customer 660,25,10
Customer 661,86,4
Customer 662,21,1
Customer 663,97,5
Customer 664,3,2
Customer 665,69,6
Customer 666,67,4
Customer 667,60,9
Customer 668,46,7
Customer 669,32,1
Customer 670,93,2
Customer 671,83,4
Customer 672,78,8
Customer 673,45,10
Customer 674,35,7
Customer 675,41,6
Customer 676,90,5
Customer 677,67,7
Customer 678,24,4
Customer 679,84,9
Customer 680,18,7
Customer 681,61,3
Customer 682,71,4
Customer 683,84,7
Customer 684,21,5
Customer 685,50,4
Customer 686,74,9
Customer 687,26,8
Customer 688,46,6
Customer 689,65,6
Customer 690,91,6
Customer 691,54,9
Customer 692,37,1
Customer 693,6,4
Customer 694,66,6
Customer 695,1,6
Customer 696,99,3
Customer 697,72,2
Customer 698,70,10
Customer 699,70,1
Customer 700,50,7
Customer 701,49,3
Customer 702,2,4
Customer 703,54,1
Customer 704,97,6
Customer 705,90,8
Customer 706,98,9
Customer 707,73,8
Customer 708,47,10
Customer 709,31,2
Customer 710,30,1
Customer 711,96,10
Customer 712,89,1
Customer 713,52,9
Customer 714,86,10
Customer 715,51,8
Customer 716,40,3
Customer 717,60,5
Customer 718,76,10
Customer 719,19,1
Customer 720,68,9
Customer 721,100,9
Customer 722,14,7
Customer 723,96,1
Customer 724,63,3
Customer 725,10,4
Customer 726,80,10
Customer 727,35,6
Customer 728,82,2
Customer 729,18,4
Customer 730,11,2
Customer 731,96,5
Customer 732,25,5
Customer 733,45,2
Customer 734,16,7
Customer 735,48,10
Customer 736,6,1
Customer 737,77,1
Customer 738,49,4
Customer 739,41,10
Customer 740,10,4
Customer 741,57,4
Customer 742,23,2
Customer 743,48,1
Customer 744,99,2
Customer 745,15,5
Customer 746,49,7
Customer 747,91,3
Customer 748,91,1
Customer 749,27,4
Customer 750,8,1
Customer 751,73,4
Customer 752,20,1
Customer 753,94,6
Customer 754,63,7
Customer 755,25,5
Customer 756,41,4
Customer 757,96,10
Customer 758,96,6
Customer 759,40,8
Customer 760,62,4
Customer 761,79,4
Customer 762,53,1
Customer 763,44,2
Customer 764,47,5
Customer 765,66,4
Customer 766,55,8
Customer 767,61,6
Customer 768,45,4
Customer 769,62,2
Customer 770,36,7
Customer 771,97,8
Customer 772,58,1
Customer 773,97,5
Customer 774,83,6
Customer 775,65,8
Customer 776,22,4
Customer 777,29,10
Customer 778,49,3
Customer 779,51,5
Customer 780,99,8
Customer 781,92,5
Customer 782,68,1
Customer 783,74,10
Customer 784,84,6
Customer 785,26,2
Customer 786,89,5
Customer 787,85,1
Customer 788,45,4
Customer 789,14,6
Customer 790,53,1
Customer 791,49,8
Customer 792,5,3
Customer 793,77,6
Customer 794,18,8
Customer 795,13,4
Customer 796,85,9
Customer 797,99,1
Customer 798,2,3
Customer 799,96,1
Customer 800,11,10
Customer 801,57,5
Customer 802,22,9
Customer 803,28,10
Customer 804,79,9
Customer 805,24,9
Customer 806,88,4
Customer 807,86,5
Customer 808,60,7
Customer 809,52,5
Customer 810,47,2
Customer 811,31,1
Customer 812,95,10
Customer 813,69,9
Customer 814,22,10
Customer 815,31,4
Customer 816,39,1
Customer 817,74,4
Customer 818,40,4
Customer 819,33,3
Customer 820,84,8
Customer 821,58,2
Customer 822,87,3
Customer 823,62,4
Customer 824,12,6
Customer 825,66,1
Customer 826,73,6
Customer 827,49,1
Customer 828,57,8
Customer 829,97,2
Customer 830,68,7
Customer 831,82,8
Customer 832,99,5
Customer 833,92,3
Customer 834,51,1
Customer 835,99,5
Customer 836,42,8
Customer 837,22,1
Customer 838,46,3
Customer 839,5,8
Customer 840,100,10
Customer 841,68,4
Customer 842,86,4
Customer 843,98,5
Customer 844,29,8
Customer 845,66,5
Customer 846,14,5
Customer 847,47,2
Customer 848,53,8
Customer 849,63,3
Customer 850,8,1
Customer 851,99,7
Customer 852,20,1
Customer 853,82,6
Customer 854,77,5
Customer 855,69,1
Customer 856,44,3
Customer 857,16,6
Customer 858,59,6
Customer 859,80,6
Customer 860,72,2
Customer 861,67,4
Customer 862,82,5
Customer 863,5,9
Customer 864,81,9
Customer 865,64,6
Customer 866,92,10
Customer 867,40,4
Customer 868,26,3
Customer 869,71,8
Customer 870,64,8
Customer 871,26,8
Customer 872,48,7
Customer 873,80,1
Customer 874,10,2
Customer 875,11,2
Customer 876,18,8
Customer 877,98,9
Customer 878,83,4
Customer 879,88,5
Customer 880,5,3
Customer 881,35,3
Customer 882,47,3
Customer 883,47,10
Customer 884,50,5
Customer 885,89,10
Customer 886,95,10
Customer 887,27,4
Customer 888,54,9
Customer 889,47,10
Customer 890,43,1
Customer 891,63,1
Customer 892,12,1
Customer 893,9,9
Customer 894,79,4
Customer 895,41,9
Customer 896,56,10
Customer 897,46,3
Customer 898,80,10
Customer 899,11,6
Customer 900,6,10
Customer 901,17,5
Customer 902,53,1
Customer 903,81,9
Customer 904,40,8
Customer 905,67,2
Customer 906,66,7
Customer 907,93,7
Customer 908,19,1
Customer 909,77,7
Customer 910,17,6
Customer 911,60,3
Customer 912,16,6
Customer 913,72,4
Customer 914,30,5
Customer 915,25,9
Customer 916,68,4
Customer 917,44,4
Customer 918,100,5
Customer 919,37,3
Customer 920,89,9
Customer 921,24,7
Customer 922,36,3
Customer 923,50,10
Customer 924,24,10
Customer 925,64,10
Customer 926,33,8
Customer 927,88,3
Customer 928,91,6
Customer 929,85,8
Customer 930,4,10
Customer 931,85,6
Customer 932,35,7
Customer 933,96,8
Customer 934,85,1
Customer 935,68,8
Customer 936,75,5
Customer 937,54,3
Customer 938,1,6
Customer 939,94,3
Customer 940,38,2
Customer 941,68,10
Customer 942,99,7
Customer 943,58,1
Customer 944,100,3
Customer 945,15,5
Customer 946,95,1
Customer 947,20,6
Customer 948,99,2
Customer 949,5,4
Customer 950,49,1
Customer 951,6,7
Customer 952,58,3
Customer 953,82,7
Customer 954,8,10
Customer 955,71,1
Customer 956,17,4
Customer 957,50,6
Customer 958,36,7
Customer 959,60,4
Customer 960,68,2
Customer 961,97,9
Customer 962,78,9
Customer 963,83,9
Customer 964,27,3
Customer 965,13,9
Customer 966,71,1
Customer 967,73,6
Customer 968,10,1
Customer 969,88,2
Customer 970,77,6
Customer 971,17,4
Customer 972,64,4
Customer 973,89,6
Customer 974,7,8
Customer 975,84,4
Customer 976,40,5
Customer 977,79,1
Customer 978,39,9
Customer 979,84,9
Customer 980,75,4
Customer 981,5,8
Customer 982,19,8
Customer 983,49,1
Customer 984,34,6
Customer 985,59,3
Customer 986,26,4
Customer 987,10,7
Customer 988,2,6
Customer 989,8,7
Customer 990,21,9
Customer 991,10,8
Customer 992,52,8
Customer 993,95,1
Customer 994,82,2
Customer 995,21,2
Customer 996,28,9
Customer 997,71,6
Customer 998,78,4
Customer 999,91,3
Customer 1000,3,5
Customer 1,79,3
Customer 2,71,4
Customer 3,8,1
Customer 4,70,1
Customer 5,85,7
Customer 6,64,2
Customer 7,36,7
Customer 8,3,4
Customer 9,78,5
Customer 10,52,7
Customer 11,18,10
Customer 12,10,3
Customer 13,9,7
Customer 14,79,2
Customer 15,78,9
Customer 16,31,2
Customer 17,8,9
Customer 18,86,9
Customer 19,81,4
Customer 20,22,9
Customer 21,81,6
Customer 22,27,3
Customer 23,11,8
Customer 24,52,9
Customer 25,60,1
Customer 26,63,9
Customer 27,59,9
Customer 28,43,8
Customer 29,94,5
Customer 30,78,3
Customer 31,95,6
Customer 32,72,9
Customer 33,59,3
Customer 34,54,6
Customer 35,15,6
Customer 36,15,7
Customer 37,48,8
Customer 38,31,6
Customer 39,32,1
Customer 40,54,1
Customer 41,62,10
Customer 42,81,9
Customer 43,38,10
Customer 44,47,7
Customer 45,34,1
Customer 46,29,3
Customer 47,52,6
Customer 48,89,9
Customer 49,85,4
Customer 50,42,4
Customer 51,26,1
Customer 52,40,1
Customer 53,92,6
Customer 54,93,10
Customer 55,97,7
Customer 56,94,4
Customer 57,96,7
Customer 58,91,3
Customer 59,76,2
Customer 60,63,5
Customer 61,15,3
Customer 62,31,5
Customer 63,53,10
Customer 64,82,5
Customer 65,88,7
Customer 66,94,6
Customer 67,34,2
Customer 68,53,3
Customer 69,65,1
Customer 70,86,2
Customer 71,58,2
Customer 72,59,5
Customer 73,13,5
Customer 74,45,5
Customer 75,8,1
Customer 76,100,5
Customer 77,95,5
Customer 78,81,3
Customer 79,91,10
Customer 80,66,10
Customer 81,29,3
Customer 82,94,2
Customer 83,62,3
Customer 84,51,5
Customer 85,85,3
Customer 86,16,2
Customer 87,64,9
Customer 88,56,4
Customer 89,77,1
Customer 90,15,2
Customer 91,83,8
Customer 92,3,10
Customer 93,35,2
Customer 94,75,2
Customer 95,68,10
Customer 96,96,2
Customer 97,7,7
Customer 98,97,4
Customer 99,10,8
Customer 100,34,5
Customer 101,43,9
Customer 102,18,7
Customer 103,70,3
Customer 104,11,7
Customer 105,44,9
Customer 106,97,2
Customer 107,93,6
Customer 108,94,4
Customer 109,66,5
Customer 110,91,6
Customer 111,7,3
Customer 112,84,8
Customer 113,65,9
Customer 114,7,3
Customer 115,40,4
Customer 116,54,5
Customer 117,41,3
Customer 118,62,6
Customer 119,16,3
Customer 120,80,9
Customer 121,96,9
Customer 122,68,10
Customer 123,98,9
Customer 124,6,9
Customer 125,71,1
Customer 126,92,9
Customer 127,57,2
Customer 128,12,7
Customer 129,5,7
Customer 130,34,2
Customer 131,38,9
Customer 132,1,5
Customer 133,86,7
Customer 134,24,7
Customer 135,32,2
Customer 136,84,4
Customer 137,20,4
Customer 138,99,7
Customer 139,62,2
Customer 140,87,10
Customer 141,56,9
Customer 142,3,9
Customer 143,34,4
Customer 144,52,7
Customer 145,73,6
Customer 146,34,2
Customer 147,9,2
Customer 148,11,1
Customer 149,85,10
Customer 150,33,10
Customer 151,35,4
Customer 152,56,9
Customer 153,8,9
Customer 154,75,1
Customer 155,77,4
Customer 156,56,1
Customer 157,36,2
Customer 158,1,1
Customer 159,10,9
Customer 160,9,8
Customer 161,77,2
Customer 162,30,9
Customer 163,79,5
Customer 164,92,5
Customer 165,49,8
Customer 166,18,9
Customer 167,29,9
Customer 168,74,6
Customer 169,49,6
Customer 170,58,7
Customer 171,5,2
Customer 172,16,4
Customer 173,62,6
Customer 174,43,4
Customer 175,78,8
Customer 176,25,3
Customer 177,48,10
Customer 178,67,5
Customer 179,40,10
Customer 180,18,6
Customer 181,18,9
Customer 182,68,6
Customer 183,67,5
Customer 184,75,10
Customer 185,71,1
Customer 186,92,5
Customer 187,51,7
Customer 188,84,8
Customer 189,6,2
Customer 190,69,2
Customer 191,73,7
Customer 192,45,3
Customer 193,52,6
Customer 194,63,4
Customer 195,28,4
Customer 196,4,4
Customer 197,90,4
Customer 198,20,5
Customer 199,53,6
Customer 200,13,7
Customer 201,50,2
Customer 202,25,7
Customer 203,75,1
Customer 204,82,9
Customer 205,89,4
Customer 206,44,9
Customer 207,26,1
Customer 208,43,10
Customer 209,46,3
Customer 210,24,6
Customer 211,25,7
Customer 212,13,1
Customer 213,43,7
Customer 214,60,2
Customer 215,37,8
Customer 216,28,2
Customer 217,80,1
Customer 218,94,8
Customer 219,74,8
Customer 220,69,1
Customer 221,25,9
Customer 222,26,7
Customer 223,55,3
Customer 224,79,2
Customer 225,53,4
Customer 226,19,2
Customer 227,85,5
Customer 228,54,1
Customer 229,16,4
Customer 230,9,4
Customer 231,47,5
Customer 232,72,7
Customer 233,85,3
Customer 234,44,2
Customer 235,38,1
Customer 236,50,3
Customer 237,29,8
Customer 238,93,3
Customer 239,81,6
Customer 240,3,3
Customer 241,32,9
Customer 242,92,10
Customer 243,63,9
Customer 244,54,10
Customer 245,8,7
Customer 246,73,2
Customer 247,8,4
Customer 248,9,4
Customer 249,89,9
Customer 250,93,8
Customer 251,41,6
Customer 252,46,10
Customer 253,26,5
Customer 254,10,7
Customer 255,52,2
Customer 256,59,2
Customer 257,81,5
Customer 258,21,7
Customer 259,36,7
Customer 260,14,8
Customer 261,46,1
Customer 262,59,7
Customer 263,20,2
Customer 264,98,2
Customer 265,50,3
Customer 266,86,10
Customer 267,91,10
Customer 268,61,10
Customer 269,5,2
Customer 270,45,9
Customer 271,93,1
Customer 272,72,6
Customer 273,29,2
Customer 274,78,9
Customer 275,54,2
Customer 276,46,3
Customer 277,49,7
Customer 278,23,3
Customer 279,96,3
Customer 280,43,7
Customer 281,70,8
Customer 282,19,3
Customer 283,77,6
Customer 284,42,3
Customer 285,47,3
Customer 286,95,6
Customer 287,84,1
Customer 288,50,7
Customer 289,83,9
Customer 290,19,4
Customer 291,34,4
Customer 292,82,9
Customer 293,82,3
Customer 294,51,10
Customer 295,19,8
Customer 296,62,10
Customer 297,26,1
Customer 298,90,8
Customer 299,78,1
Customer 300,76,2
Customer 301,49,8
Customer 302,53,2
Customer 303,47,3
Customer 304,83,4
Customer 305,44,1
Customer 306,94,5
Customer 307,3,10
Customer 308,90,5
Customer 309,23,8
Customer 310,80,8
Customer 311,86,9
Customer 312,50,6
Customer 313,98,7
Customer 314,19,6
Customer 315,77,6
Customer 316,92,7
Customer 317,92,4
Customer 318,98,3
Customer 319,85,9
Customer 320,62,9
Customer 321,64,1
Customer 322,58,4
Customer 323,27,5
Customer 324,8,7
Customer 325,92,1
Customer 326,41,5
Customer 327,62,6
Customer 328,1,3
Customer 329,7,3
Customer 330,67,10
Customer 331,70,7
Customer 332,12,4
Customer 333,32,4
Customer 334,55,3
Customer 335,80,9
Customer 336,35,2
Customer 337,4,8
Customer 338,85,1
Customer 339,17,6
Customer 340,50,5
Customer 341,20,4
Customer 342,11,2
Customer 343,18,2
Customer 344,67,8
Customer 345,4,5
Customer 346,20,3
Customer 347,25,10
Customer 348,85,2
Customer 349,90,10
Customer 350,30,5
Customer 351,66,2
Customer 352,100,10
Customer 353,4,6
Customer 354,63,5
Customer 355,17,7
Customer 356,89,10
Customer 357,8,10
Customer 358,58,10
Customer 359,81,2
Customer 360,35,2
Customer 361,51,3
Customer 362,24,10
Customer 363,22,3
Customer 364,84,8
Customer 365,74,2
Customer 366,30,3
Customer 367,57,5
Customer 368,46,2
Customer 369,96,2
Customer 370,28,9
Customer 371,50,7
Customer 372,38,2
Customer 373,1,5
Customer 374,26,5
Customer 375,96,7
Customer 376,30,2
Customer 377,6,4
Customer 378,84,8
Customer 379,4,4
Customer 380,98,2
Customer 381,10,1
Customer 382,38,8
Customer 383,59,8
Customer 384,95,1
Customer 385,44,3
Customer 386,83,7
Customer 387,17,3
Customer 388,32,2
Customer 389,16,4
Customer 390,31,2
Customer 391,66,6
Customer 392,5,5
Customer 393,83,4
Customer 394,39,9
Customer 395,47,3
Customer 396,98,10
Customer 397,40,6
Customer 398,32,6
Customer 399,15,4
Customer 400,40,5
Customer 401,33,2
Customer 402,99,4
Customer 403,6,8
Customer 404,90,5
Customer 405,67,9
Customer 406,6,4
Customer 407,48,3
Customer 408,10,10
Customer 409,79,6
Customer 410,94,6
Customer 411,75,2
Customer 412,13,3
Customer 413,18,5
Customer 414,51,6
Customer 415,77,10
Customer 416,62,8
Customer 417,29,2
Customer 418,68,9
Customer 419,4,5
Customer 420,4,5
Customer 421,32,7
Customer 422,90,3
Customer 423,67,9
Customer 424,79,6
Customer 425,1,10
Customer 426,62,2
Customer 427,84,2
Customer 428,19,6
Customer 429,64,4
Customer 430,41,8
Customer 431,88,9
Customer 432,41,6
Customer 433,11,5
Customer 434,64,6
Customer 435,69,10
Customer 436,9,1
Customer 437,50,9
Customer 438,67,4
Customer 439,33,4
Customer 440,98,5
Customer 441,97,3
Customer 442,10,6
Customer 443,70,7
Customer 444,97,10
Customer 445,26,7
Customer 446,76,5
Customer 447,13,2
Customer 448,29,3
Customer 449,84,3
Customer 450,97,6
Customer 451,89,6
Customer 452,7,7
Customer 453,23,7
Customer 454,14,8
Customer 455,46,5
Customer 456,92,7
Customer 457,48,7
Customer 458,33,10
Customer 459,82,4
Customer 460,81,1
Customer 461,11,8
Customer 462,26,3
Customer 463,9,3
Customer 464,15,3
Customer 465,97,5
Customer 466,87,5
Customer 467,15,5
Customer 468,5,8
Customer 469,72,7
Customer 470,53,2
Customer 471,21,9
Customer 472,92,4
Customer 473,58,9
Customer 474,97,8
Customer 475,69,8
Customer 476,33,6
Customer 477,8,4
Customer 478,64,3
Customer 479,43,1
Customer 480,30,6
Customer 481,96,10
Customer 482,90,9
Customer 483,99,9
Customer 484,87,2
Customer 485,20,5
Customer 486,81,8
Customer 487,23,3
Customer 488,31,10
Customer 489,62,5
Customer 490,84,2
Customer 491,71,3
Customer 492,72,2
Customer 493,41,5
Customer 494,43,4
Customer 495,98,10
Customer 496,37,9
Customer 497,35,3
Customer 498,46,8
Customer 499,73,9
Customer 500,73,5
Customer 501,74,9
Customer 502,52,4
Customer 503,10,6
Customer 504,81,2
Customer 505,21,4
Customer 506,74,9
Customer 507,26,5
Customer 508,78,1
Customer 509,50,6
Customer 510,94,2
Customer 511,34,5
Customer 512,6,10
Customer 513,38,2
Customer 514,60,6
Customer 515,96,2
Customer 516,68,3
Customer 517,39,9
Customer 518,81,6
Customer 519,57,5
Customer 520,11,10
Customer 521,73,6
Customer 522,77,4
Customer 523,100,4
Customer 524,96,10
Customer 525,34,4
Customer 526,30,6
Customer 527,60,1
Customer 528,17,10
Customer 529,59,6
Customer 530,43,4
Customer 531,29,6
Customer 532,72,10
Customer 533,42,3
Customer 534,43,2
Customer 535,56,2
Customer 536,95,7
Customer 537,47,8
Customer 538,58,8
Customer 539,30,8
Customer 540,61,9
Customer 541,13,5
Customer 542,30,4
Customer 543,16,8
Customer 544,96,2
Customer 545,27,7
Customer 546,83,4
Customer 547,4,2
Customer 548,11,5
Customer 549,62,10
Customer 550,41,7
Customer 551,29,3
Customer 552,70,6
Customer 553,22,5
Customer 554,57,7
Customer 555,65,7
Customer 556,47,5
Customer 557,65,5
Customer 558,30,5
Customer 559,28,8
Customer 560,19,8
Customer 561,23,6
Customer 562,10,2
Customer 563,22,10
Customer 564,18,7
Customer 565,96,10
Customer 566,57,4
Customer 567,55,3
Customer 568,47,4
Customer 569,53,9
Customer 570,100,5
Customer 571,84,7
Customer 572,24,3
Customer 573,56,8
Customer 574,63,4
Customer 575,96,1
Customer 576,80,7
Customer 577,17,9
Customer 578,45,4
Customer 579,67,6
Customer 580,46,9
Customer 581,56,2
Customer 582,100,1
Customer 583,29,4
Customer 584,13,9
Customer 585,76,10
Customer 586,99,5
Customer 587,82,10
Customer 588,96,5
Customer 589,42,5
Customer 590,78,3
Customer 591,14,6
Customer 592,16,9
Customer 593,40,10
Customer 594,33,10
Customer 595,79,10
Customer 596,68,2
Customer 597,96,8
Customer 598,45,1
Customer 599,62,2
Customer 600,13,10
Customer 601,33,3
Customer 602,87,4
Customer 603,5,7
Customer 604,71,4
Customer 605,4,1
Customer 606,78,8
Customer 607,45,9
Customer 608,69,8
Customer 609,28,8
Customer 610,4,10
Customer 611,43,4
Customer 612,92,1
Customer 613,63,4
Customer 614,79,4
Customer 615,78,5
Customer 616,62,7
Customer 617,26,2
Customer 618,83,8
Customer 619,59,6
Customer 620,60,6
Customer 621,59,3
Customer 622,59,4
Customer 623,59,2
Customer 624,66,9
Customer 625,14,6
Customer 626,15,6
Customer 627,48,5
Customer 628,26,6
Customer 629,97,10
Customer 630,47,3
Customer 631,44,1
Customer 632,42,6
Customer 633,73,4
Customer 634,78,3
Customer 635,64,4
Customer 636,60,9
Customer 637,39,6
Customer 638,22,9
Customer 639,5,7
Customer 640,7,7
Customer 641,50,2
Customer 642,73,3
Customer 643,79,2
Customer 644,73,4
Customer 645,30,4
Customer 646,93,9
Customer 647,10,1
Customer 648,67,7
Customer 649,54,2
Customer 650,92,4
Customer 651,13,2
Customer 652,75,8
Customer 653,8,7
Customer 654,84,7
Customer 655,89,10
Customer 656,7,4
Customer 657,91,9
Customer 658,42,7
Customer 659,26,2
Customer 660,22,1
Customer 661,86,8
Customer 662,20,2
Customer 663,2,4
Customer 664,68,5
Customer 665,50,2
Customer 666,12,10
Customer 667,44,2
Customer 668,52,4
Customer 669,93,1
Customer 670,10,3
Customer 671,3,9
Customer 672,80,7
Customer 673,19,4
Customer 674,7,2
Customer 675,17,4
Customer 676,57,10
Customer 677,70,1
Customer 678,56,4
Customer 679,34,9
Customer 680,68,7
Customer 681,41,7
Customer 682,81,4
Customer 683,100,8
Customer 684,38,7
Customer 685,55,10
Customer 686,75,10
Customer 687,85,3
Customer 688,49,2
Customer 689,13,10
Customer 690,57,5
Customer 691,81,4
Customer 692,71,3
Customer 693,20,6
Customer 694,74,4
Customer 695,31,4
Customer 696,37,9
Customer 697,57,7
Customer 698,86,10
Customer 699,41,1
Customer 700,96,7
Customer 701,39,6
Customer 702,5,10
Customer 703,66,10
Customer 704,61,10
Customer 705,58,10
Customer 706,53,4
Customer 707,39,7
Customer 708,90,4
Customer 709,23,4
Customer 710,66,10
Customer 711,40,1
Customer 712,99,4
Customer 713,45,4
Customer 714,48,10
Customer 715,99,2
Customer 716,32,3
Customer 717,89,8
Customer 718,81,9
Customer 719,1,4
Customer 720,74,10
Customer 721,19,3
Customer 722,80,5
Customer 723,78,9
Customer 724,6,3
Customer 725,97,6
Customer 726,53,8
Customer 727,35,8
Customer 728,7,1
Customer 729,35,1
Customer 730,62,8
Customer 731,96,4
Customer 732,32,10
Customer 733,31,10
Customer 734,52,1
Customer 735,92,9
Customer 736,53,1
Customer 737,35,6
Customer 738,57,5
Customer 739,57,6
Customer 740,100,6
Customer 741,4,6
Customer 742,40,5
Customer 743,85,8
Customer 744,19,9
Customer 745,14,1
Customer 746,79,1
Customer 747,27,8
Customer 748,27,1
Customer 749,20,9
Customer 750,48,9
Customer 751,10,3
Customer 752,17,4
Customer 753,77,4
Customer 754,84,9
Customer 755,100,7
Customer 756,77,4
Customer 757,89,1
Customer 758,31,8
Customer 759,53,3
Customer 760,62,7
Customer 761,36,3
Customer 762,91,6
Customer 763,6,8
Customer 764,77,2
Customer 765,80,3
Customer 766,8,2
Customer 767,65,6
Customer 768,13,4
Customer 769,62,3
Customer 770,40,5
Customer 771,18,1
Customer 772,9,8
Customer 773,56,10
Customer 774,28,5
Customer 775,67,7
Customer 776,24,1
Customer 777,33,1
Customer 778,84,1
Customer 779,48,3
Customer 780,80,6
Customer 781,79,9
Customer 782,92,5
Customer 783,81,10
Customer 784,35,6
Customer 785,70,7
Customer 786,26,3
Customer 787,37,7
Customer 788,56,9
Customer 789,86,7
Customer 790,99,9
Customer 791,99,7
Customer 792,66,1
Customer 793,70,9
Customer 794,44,7
Customer 795,69,1
Customer 796,77,6
Customer 797,6,1
Customer 798,3,10
Customer 799,80,9
Customer 800,79,1
Customer 801,75,10
Customer 802,55,10
Customer 803,77,8
Customer 804,93,1
Customer 805,24,4
Customer 806,63,9
Customer 807,92,9
Customer 808,85,10
Customer 809,87,5
Customer 810,9,8
Customer 811,33,7
Customer 812,13,3
Customer 813,18,6
Customer 814,18,8
Customer 815,41,7
Customer 816,28,2
Customer 817,62,4
Customer 818,9,2
Customer 819,26,8
Customer 820,7,1
Customer 821,33,5
Customer 822,49,3
Customer 823,21,9
Customer 824,6,9
Customer 825,89,1
Customer 826,49,1
Customer 827,55,5
Customer 828,9,9
Customer 829,10,10
Customer 830,4,7
Customer 831,3,1
Customer 832,27,2
Customer 833,28,9
Customer 834,51,2
Customer 835,15,5
Customer 836,8,2
Customer 837,47,2
Customer 838,97,1
Customer 839,95,2
Customer 840,43,9
Customer 841,97,8
Customer 842,75,8
Customer 843,56,2
Customer 844,63,6
Customer 845,8,3
Customer 846,11,3
Customer 847,69,5
Customer 848,28,5
Customer 849,3,7
Customer 850,61,7
Customer 851,31,10
Customer 852,54,7
Customer 853,3,1
Customer 854,43,1
Customer 855,25,9
Customer 856,60,10
Customer 857,59,8
Customer 858,32,7
Customer 859,56,5
Customer 860,90,10
Customer 861,79,5
Customer 862,21,8
Customer 863,24,9
Customer 864,98,1
Customer 865,73,8
Customer 866,33,4
Customer 867,17,4
Customer 868,70,6
Customer 869,80,10
Customer 870,99,1
Customer 871,50,10
Customer 872,29,3
Customer 873,40,6
Customer 874,34,7
Customer 875,100,2
Customer 876,34,7
Customer 877,10,3
Customer 878,97,10
Customer 879,98,1
Customer 880,34,4
Customer 881,28,2
Customer 882,86,3
Customer 883,99,4
Customer 884,47,9
Customer 885,41,7
Customer 886,20,9
Customer 887,4,7
Customer 888,97,7
Customer 889,46,10
Customer 890,87,4
Customer 891,30,8
Customer 892,58,5
Customer 893,85,7
Customer 894,62,10
Customer 895,43,10
Customer 896,13,1
Customer 897,56,2
Customer 898,65,2
Customer 899,26,5
Customer 900,34,10
Customer 901,19,7
Customer 902,75,10
Customer 903,66,7
Customer 904,87,3
Customer 905,46,4
Customer 906,77,1
Customer 907,63,9
Customer 908,33,2
Customer 909,19,1
Customer 910,30,6
Customer 911,33,4
Customer 912,9,6
Customer 913,6,8
Customer 914,20,8
Customer 915,75,9
Customer 916,70,9
Customer 917,78,6
Customer 918,87,7
Customer 919,90,1
Customer 920,77,6
Customer 921,40,9
Customer 922,3,9
Customer 923,81,9
Customer 924,54,6
Customer 925,40,8
Customer 926,30,5
Customer 927,51,1
Customer 928,67,9
Customer 929,49,1
Customer 930,65,10
Customer 931,52,2
Customer 932,90,4
Customer 933,32,1
Customer 934,61,2
Customer 935,48,9
Customer 936,7,6
Customer 937,78,3
Customer 938,51,1
Customer 939,35,6
Customer 940,14,8
Customer 941,71,8
Customer 942,60,4
Customer 943,66,4
Customer 944,68,10
Customer 945,82,7
Customer 946,62,4
Customer 947,35,3
Customer 948,59,6
Customer 949,24,5
Customer 950,14,6
Customer 951,82,2
Customer 952,11,1
Customer 953,52,6
Customer 954,54,2
Customer 955,45,6
Customer 956,9,7
Customer 957,71,1
Customer 958,40,2
Customer 959,78,8
Customer 960,93,5
Customer 961,91,8
Customer 962,88,2
Customer 963,61,2
Customer 964,5,6
Customer 965,41,1
Customer 966,77,3
Customer 967,71,9
Customer 968,2,6
Customer 969,89,4
Customer 970,95,7
Customer 971,30,10
Customer 972,36,7
Customer 973,89,1
Customer 974,52,4
Customer 975,9,7
Customer 976,79,10
Customer 977,99,5
Customer 978,27,10
Customer 979,97,7
Customer 980,94,5
Customer 981,94,10
Customer 982,3,8
Customer 983,43,9
Customer 984,70,6
Customer 985,83,9
Customer 986,23,10
Customer 987,51,2
Customer 988,14,7
Customer 989,65,5
