name,unit_price,category
Product 1071,975.79,Beauty
Product 1072,978.67,Sports
Product 1073,917.32,Clothing
Product 1074,645.54,Clothing
Product 1075,377.44,Electronics
Product 1076,235.02,Toys
Product 1077,592.28,Tools
Product 1078,473.48,Electronics
Product 1079,659.43,Books
Product 1080,204.13,Toys
Product 1081,23.15,Food
Product 1082,385.48,Electronics
Product 1083,291.09,Toys
Product 1084,891.64,Toys
Product 1085,424.28,Toys
Product 1086,869.91,Electronics
Product 1087,129.15,Tools
Product 1088,389.83,Sports
Product 1089,649.32,Clothing
Product 1090,130.34,Books
Product 1091,513.26,Toys
Product 1092,692.22,Electronics
Product 1093,89.23,Tools
Product 1094,444.86,Food
Product 1095,252.78,Sports
Product 1096,824.09,Food
Product 1097,587.42,Clothing
Product 1098,300.75,Books
Product 1099,329.30,Sports
Product 1100,939.16,Garden
Product 1101,573.57,Beauty
Product 1102,996.01,Electronics
Product 1103,440.72,Sports
Product 1104,344.67,Sports
Product 1105,45.08,Sports
Product 1106,625.01,Sports
Product 1107,5.97,Clothing
Product 1108,848.25,Tools
Product 1109,892.36,Tools
Product 1110,991.37,Home
Product 1111,613.65,Beauty
Product 1112,313.49,Beauty
Product 1113,512.97,Garden
Product 1114,625.44,Books
Product 1115,436.90,Sports
Product 1116,520.56,Food
Product 1117,842.11,Sports
Product 1118,861.01,Clothing
Product 1119,798.55,Beauty
Product 1120,272.42,Food
Product 1121,659.73,Toys
Product 1122,991.58,Sports
Product 1123,693.28,Home
Product 1124,134.43,Food
Product 1125,762.69,Sports
Product 1126,114.98,Toys
Product 1127,430.93,Electronics
Product 1128,748.15,Food
Product 1129,762.31,Food
Product 1130,403.13,Home
Product 1131,208.45,Garden
Product 1132,148.32,Home
Product 1133,252.90,Tools
Product 1134,90.87,Food
Product 1135,968.96,Garden
Product 1136,630.04,Garden
Product 1137,830.58,Beauty
Product 1138,148.62,Electronics
Product 1139,922.03,Books
Product 1140,40.97,Clothing
Product 1141,631.28,Electronics
Product 1142,481.85,Sports
Product 1143,67.02,Beauty
Product 1144,713.40,Garden
Product 1145,478.11,Tools
Product 1146,189.70,Books
Product 1147,403.69,Tools
Product 1148,412.85,Sports
Product 1149,113.85,Clothing
Product 1150,35.80,Home
Product 1151,497.52,Home
Product 1152,230.36,Garden
Product 1153,692.27,Beauty
Product 1154,528.49,Home
Product 1155,119.85,Electronics
Product 1156,318.88,Tools
Product 1157,470.23,Food
Product 1158,924.02,Food
Product 1159,47.53,Beauty
Product 1160,346.24,Food
Product 1161,40.06,Food
Product 1162,950.76,Electronics
Product 1163,251.99,Sports
Product 1164,104.08,Books
Product 1165,424.69,Beauty
Product 1166,195.75,Electronics
Product 1167,172.26,Clothing
Product 1168,484.69,Beauty
Product 1169,666.15,Home
Product 1170,415.54,Food
Product 1171,827.40,Toys
Product 1172,762.16,Toys
Product 1173,165.89,Sports
Product 1174,578.30,Tools
Product 1175,954.54,Sports
Product 1176,531.70,Toys
Product 1177,243.38,Sports
Product 1178,985.92,Clothing
Product 1179,963.11,Garden
Product 1180,119.43,Tools
Product 1181,555.21,Toys
Product 1182,226.12,Electronics
Product 1183,806.62,Garden
Product 1184,653.63,Sports
Product 1185,668.21,Sports
Product 1186,502.24,Clothing
Product 1187,166.58,Sports
Product 1188,540.38,Tools
Product 1189,471.86,Electronics
Product 1190,771.87,Food
Product 1191,491.45,Garden
Product 1192,761.56,Electronics
Product 1193,518.60,Sports
Product 1194,860.73,Clothing
Product 1195,740.41,Beauty
Product 1196,364.47,Garden
Product 1197,446.24,Home
Product 1198,129.03,Home
Product 1199,313.93,Food
Product 1200,74.72,Garden
Product 1201,200.90,Books
Product 1202,212.17,Garden
Product 1203,837.67,Beauty
Product 1204,448.28,Sports
Product 1205,44.78,Food
Product 1206,338.51,Sports
Product 1207,146.21,Books
Product 1208,998.45,Home
Product 1209,68.78,Toys
Product 1210,531.04,Tools
Product 1211,378.58,Sports
Product 1212,793.33,Home
Product 1213,361.32,Beauty
Product 1214,279.14,Garden
Product 1215,381.63,Garden
Product 1216,83.01,Electronics
Product 1217,847.16,Food
Product 1218,523.25,Garden
Product 1219,822.59,Garden
Product 1220,646.49,Clothing
Product 1221,194.15,Clothing
Product 1222,420.27,Tools
Product 1223,709.98,Beauty
Product 1224,951.87,Home
Product 1225,86.47,Toys
Product 1226,610.01,Food
Product 1227,819.39,Electronics
Product 1228,291.70,Home
Product 1229,663.47,Home
Product 1230,676.69,Tools
Product 1231,223.48,Beauty
Product 1232,824.32,Beauty
Product 1233,852.88,Home
Product 1234,341.09,Beauty
Product 1235,136.82,Beauty
Product 1236,659.11,Sports
Product 1237,971.26,Tools
Product 1238,52.33,Books
Product 1239,344.11,Tools
Product 1240,653.76,Tools
Product 1241,593.60,Garden
Product 1242,150.57,Sports
Product 1243,540.05,Food
Product 1244,385.88,Toys
Product 1245,415.03,Electronics
Product 1246,343.35,Garden
Product 1247,223.14,Toys
Product 1248,263.43,Garden
Product 1249,534.42,Beauty
Product 1250,368.39,Books
Product 1251,562.90,Beauty
Product 1252,813.47,Food
Product 1253,658.10,Sports
Product 1254,801.94,Home
Product 1255,946.92,Beauty
Product 1256,716.12,Clothing
Product 1257,684.57,Tools
Product 1258,317.54,Garden
Product 1259,413.02,Electronics
Product 1260,486.98,Home
Product 1261,778.91,Food
Product 1262,546.61,Electronics
Product 1263,357.39,Home
Product 1264,922.90,Home
Product 1265,130.60,Tools
Product 1266,919.90,Food
Product 1267,475.48,Clothing
Product 1268,818.90,Beauty
Product 1269,927.58,Sports
Product 1270,196.96,Electronics
Product 1271,653.11,Beauty
Product 1272,946.98,Garden
Product 1273,283.35,Beauty
Product 1274,864.02,Sports
Product 1275,532.25,Sports
Product 1276,796.76,Clothing
Product 1277,967.24,Tools
Product 1278,178.48,Clothing
Product 1279,191.63,Garden
Product 1280,924.36,Tools
Product 1281,563.91,Sports
Product 1282,679.84,Home
Product 1283,926.00,Electronics
Product 1284,590.14,Tools
Product 1285,458.34,Toys
Product 1286,970.38,Home
Product 1287,998.69,Books
Product 1288,269.81,Books
Product 1289,164.44,Clothing
Product 1290,346.21,Tools
Product 1291,311.80,Electronics
Product 1292,515.05,Beauty
Product 1293,946.08,Home
Product 1294,233.85,Toys
Product 1295,498.05,Food
Product 1296,136.33,Clothing
Product 1297,622.71,Food
Product 1298,331.65,Home
Product 1299,493.45,Beauty
Product 1300,983.90,Home
Product 1301,353.91,Sports
Product 1302,623.20,Sports
Product 1303,23.41,Toys
Product 1304,877.86,Food
Product 1305,720.52,Toys
Product 1306,443.83,Food
Product 1307,278.30,Toys
Product 1308,542.14,Electronics
Product 1309,506.15,Home
Product 1310,127.26,Electronics
Product 1311,132.95,Food
Product 1312,522.43,Toys
Product 1313,98.55,Books
Product 1314,340.84,Food
Product 1315,273.54,Tools
Product 1316,983.77,Clothing
Product 1317,675.55,Tools
Product 1318,91.23,Home
Product 1319,63.10,Home
Product 1320,754.62,Books
Product 1321,727.10,Toys
Product 1322,693.47,Home
Product 1323,469.33,Food
Product 1324,576.03,Clothing
Product 1325,529.06,Toys
Product 1326,922.53,Sports
Product 1327,106.81,Tools
Product 1328,688.06,Sports
Product 1329,243.88,Sports
Product 1330,321.34,Tools
Product 1331,122.57,Electronics
Product 1332,153.02,Food
Product 1333,456.86,Sports
Product 1334,914.91,Toys
Product 1335,119.37,Tools
Product 1336,863.49,Clothing
Product 1337,800.03,Electronics
Product 1338,953.10,Sports
Product 1339,583.06,Electronics
Product 1340,406.39,Tools
Product 1341,156.03,Tools
Product 1342,837.97,Tools
Product 1343,565.12,Sports
Product 1344,843.20,Toys
Product 1345,954.36,Food
Product 1346,494.61,Sports
Product 1347,236.14,Sports
Product 1348,505.92,Home
Product 1349,747.88,Tools
Product 1350,996.22,Toys
Product 1351,893.51,Sports
Product 1352,779.37,Home
Product 1353,426.91,Toys
Product 1354,874.82,Sports
Product 1355,519.76,Toys
Product 1356,779.78,Garden
Product 1357,698.41,Electronics
Product 1358,774.14,Garden
Product 1359,573.19,Home
Product 1360,917.77,Tools
Product 1361,970.09,Toys
Product 1362,153.80,Tools
Product 1363,216.84,Books
Product 1364,740.62,Beauty
Product 1365,14.65,Home
Product 1366,319.34,Clothing
Product 1367,612.49,Beauty
Product 1368,490.59,Tools
Product 1369,695.37,Home
Product 1370,450.95,Toys
Product 1371,928.18,Sports
Product 1372,667.53,Beauty
Product 1373,232.02,Clothing
Product 1374,481.03,Clothing
Product 1375,9.89,Home
Product 1376,619.90,Home
Product 1377,405.15,Tools
Product 1378,464.97,Home
Product 1379,103.91,Beauty
Product 1380,488.55,Garden
Product 1381,897.35,Tools
Product 1382,394.35,Beauty
Product 1383,787.72,Clothing
Product 1384,481.26,Food
Product 1385,93.18,Sports
Product 1386,483.94,Tools
Product 1387,875.84,Toys
Product 1388,954.09,Clothing
Product 1389,342.87,Garden
Product 1390,846.78,Clothing
Product 1391,292.79,Food
Product 1392,609.09,Beauty
Product 1393,516.57,Tools
Product 1394,643.50,Tools
Product 1395,844.05,Books
Product 1396,562.88,Sports
Product 1397,201.82,Home
Product 1398,882.60,Home
Product 1399,500.17,Books
Product 1400,581.75,Sports
Product 1401,874.06,Home
Product 1402,641.04,Food
Product 1403,49.14,Clothing
Product 1404,103.30,Beauty
Product 1405,920.41,Tools
Product 1406,23.99,Food
Product 1407,963.43,Garden
Product 1408,14.87,Toys
Product 1409,108.22,Clothing
Product 1410,382.97,Electronics
Product 1411,690.80,Sports
Product 1412,61.92,Electronics
Product 1413,695.40,Books
Product 1414,540.37,Books
Product 1415,275.34,Tools
Product 1416,265.64,Tools
Product 1417,951.49,Sports
Product 1418,851.61,Tools
Product 1419,176.11,Clothing
Product 1420,331.97,Home
Product 1421,455.20,Clothing
Product 1422,93.72,Tools
Product 1423,322.27,Garden
Product 1424,800.48,Electronics
Product 1425,632.68,Sports
Product 1426,717.01,Toys
Product 1427,351.20,Clothing
Product 1428,186.17,Electronics
Product 1429,819.02,Home
Product 1430,578.96,Garden
Product 1431,805.67,Garden
Product 1432,193.33,Sports
Product 1433,732.53,Clothing
Product 1434,447.16,Home
Product 1435,169.59,Garden
Product 1436,76.55,Sports
Product 1437,317.46,Tools
Product 1438,602.16,Food
Product 1439,748.70,Books
Product 1440,696.47,Garden
Product 1441,981.90,Food
Product 1442,788.96,Beauty
Product 1443,819.91,Beauty
Product 1444,805.01,Toys
Product 1445,633.64,Sports
Product 1446,136.15,Electronics
Product 1447,829.87,Toys
Product 1448,350.50,Food
Product 1449,817.98,Books
Product 1450,68.21,Home
Product 1451,382.02,Clothing
Product 1452,307.52,Sports
Product 1453,385.90,Toys
Product 1454,601.43,Sports
Product 1455,840.04,Garden
Product 1456,511.01,Garden
Product 1457,298.06,Beauty
Product 1458,535.89,Tools
Product 1459,177.94,Sports
Product 1460,732.23,Home
Product 1461,526.51,Sports
Product 1462,713.84,Books
Product 1463,180.43,Sports
Product 1464,465.29,Tools
Product 1465,124.54,Home
Product 1466,371.70,Tools
Product 1467,667.14,Electronics
Product 1468,728.71,Toys
Product 1469,888.23,Garden
Product 1470,392.58,Electronics
Product 1471,39.27,Food
Product 1472,784.45,Tools
Product 1473,752.27,Garden
Product 1474,194.92,Tools
Product 1475,68.70,Sports
Product 1476,29.78,Clothing
Product 1477,634.59,Sports
Product 1478,511.46,Home
Product 1479,549.11,Electronics
Product 1480,786.29,Books
Product 1481,606.31,Tools
Product 1482,82.59,Sports
Product 1483,621.01,Electronics
Product 1484,185.74,Home
Product 1485,239.36,Home
Product 1486,914.20,Home
Product 1487,984.87,Clothing
Product 1488,338.09,Beauty
Product 1489,358.66,Clothing
Product 1490,45.65,Toys
Product 1491,14.17,Garden
Product 1492,396.64,Garden
Product 1493,802.55,Beauty
Product 1494,876.95,Books
Product 1495,647.23,Sports
Product 1496,588.35,Tools
Product 1497,281.95,Tools
Product 1498,581.60,Sports
Product 1499,369.95,Electronics
Product 1500,397.12,Tools
Product 1501,438.99,Beauty
Product 1502,588.72,Toys
Product 1503,799.16,Beauty
Product 1504,704.16,Books
Product 1505,819.72,Electronics
Product 1506,118.51,Electronics
Product 1507,853.40,Toys
Product 1508,706.25,Clothing
Product 1509,216.49,Sports
Product 1510,546.97,Garden
Product 1511,494.39,Tools
Product 1512,156.94,Toys
Product 1513,87.73,Sports
Product 1514,810.78,Home
Product 1515,46.33,Clothing
Product 1516,690.89,Sports
Product 1517,512.21,Beauty
Product 1518,561.03,Books
Product 1519,176.20,Garden
Product 1520,391.17,Garden
Product 1521,474.18,Garden
Product 1522,933.21,Beauty
Product 1523,180.16,Toys
Product 1524,168.35,Sports
Product 1525,603.24,Tools
Product 1526,352.37,Garden
Product 1527,534.85,Electronics
Product 1528,762.92,Tools
Product 1529,458.03,Home
Product 1530,934.43,Clothing
Product 1531,530.75,Electronics
Product 1532,943.59,Tools
Product 1533,393.67,Clothing
Product 1534,682.07,Books
Product 1535,979.78,Home
Product 1536,535.95,Garden
Product 1537,493.92,Toys
Product 1538,101.51,Beauty
Product 1539,728.40,Books
Product 1540,214.49,Beauty
Product 1541,482.49,Electronics
Product 1542,295.63,Toys
Product 1543,77.12,Electronics
Product 1544,929.40,Electronics
Product 1545,806.13,Electronics
Product 1546,652.44,Electronics
Product 1547,861.19,Food
Product 1548,458.40,Books
Product 1549,121.64,Beauty
Product 1550,546.56,Tools
Product 1551,258.79,Clothing
Product 1552,949.35,Garden
Product 1553,645.90,Clothing
Product 1554,945.00,Clothing
Product 1555,906.64,Electronics
Product 1556,571.08,Toys
Product 1557,252.53,Clothing
Product 1558,798.44,Home
Product 1559,458.94,Toys
Product 1560,971.88,Tools
Product 1561,499.68,Electronics
Product 1562,971.51,Garden
Product 1563,298.13,Books
Product 1564,613.54,Toys
Product 1565,313.85,Toys
Product 1566,615.29,Tools
Product 1567,722.09,Home
Product 1568,299.09,Tools
Product 1569,140.97,Food
Product 1570,353.22,Home
Product 1571,666.54,Home
Product 1572,784.51,Beauty
Product 1573,334.56,Sports
Product 1574,81.57,Books
Product 1575,872.40,Books
Product 1576,384.75,Electronics
Product 1577,256.90,Sports
Product 1578,77.09,Sports
Product 1579,642.43,Clothing
Product 1580,58.50,Electronics
Product 1581,482.77,Garden
Product 1582,251.08,Sports
Product 1583,177.63,Electronics
Product 1584,850.27,Food
Product 1585,530.01,Home
Product 1586,435.71,Electronics
Product 1587,49.40,Beauty
Product 1588,668.23,Clothing
Product 1589,670.08,Home
Product 1590,67.02,Food
Product 1591,813.63,Clothing
Product 1592,295.83,Sports
Product 1593,154.99,Clothing
Product 1594,81.20,Tools
Product 1595,444.87,Garden
Product 1596,353.94,Toys
Product 1597,746.63,Sports
Product 1598,945.80,Electronics
Product 1599,456.42,Food
Product 1600,925.23,Home
Product 1601,986.86,Books
Product 1602,892.25,Electronics
Product 1603,256.17,Garden
Product 1604,668.83,Beauty
Product 1605,597.15,Food
Product 1606,18.22,Sports
Product 1607,791.30,Books
Product 1608,561.80,Home
Product 1609,791.12,Tools
Product 1610,928.64,Food
Product 1611,654.82,Food
Product 1612,289.48,Sports
Product 1613,740.45,Food
Product 1614,327.07,Tools
Product 1615,492.08,Books
Product 1616,73.74,Beauty
Product 1617,944.94,Sports
Product 1618,320.32,Tools
Product 1619,52.00,Food
Product 1620,875.23,Clothing
Product 1621,937.75,Sports
Product 1622,690.00,Toys
Product 1623,470.25,Home
Product 1624,15.31,Clothing
Product 1625,456.54,Garden
Product 1626,501.56,Food
Product 1627,318.36,Beauty
Product 1628,617.93,Food
Product 1629,198.07,Electronics
Product 1630,967.04,Electronics
Product 1631,16.25,Home
Product 1632,183.76,Sports
Product 1633,893.80,Tools
Product 1634,645.25,Toys
Product 1635,282.16,Food
Product 1636,248.64,Clothing
Product 1637,862.23,Tools
Product 1638,741.99,Garden
Product 1639,620.07,Clothing
Product 1640,189.16,Clothing
Product 1641,320.92,Books
Product 1642,625.34,Books
Product 1643,561.43,Tools
Product 1644,349.38,Home
Product 1645,28.69,Electronics
Product 1646,843.96,Books
Product 1647,826.71,Toys
Product 1648,311.60,Sports
Product 1649,487.12,Food
Product 1650,75.11,Beauty
Product 1651,671.02,Food
Product 1652,50.97,Tools
Product 1653,688.95,Electronics
Product 1654,236.92,Electronics
Product 1655,450.74,Toys
Product 1656,147.51,Garden
Product 1657,253.72,Sports
Product 1658,686.15,Books
Product 1659,603.56,Toys
Product 1660,552.64,Electronics
Product 1661,631.83,Books
Product 1662,652.24,Home
Product 1663,400.21,Electronics
Product 1664,211.83,Home
Product 1665,702.90,Home
Product 1666,955.77,Garden
Product 1667,559.01,Sports
Product 1668,421.75,Clothing
Product 1669,129.72,Electronics
Product 1670,898.46,Toys
Product 1671,829.04,Food
Product 1672,547.69,Toys
Product 1673,548.86,Toys
Product 1674,732.50,Books
Product 1675,924.85,Garden
Product 1676,541.99,Home
Product 1677,231.20,Sports
Product 1678,663.61,Toys
Product 1679,912.89,Garden
Product 1680,213.09,Clothing
Product 1681,343.25,Food
Product 1682,904.12,Books
Product 1683,267.00,Home
Product 1684,935.99,Electronics
Product 1685,671.79,Books
Product 1686,681.80,Books
Product 1687,412.05,Tools
Product 1688,459.84,Books
Product 1689,82.66,Tools
Product 1690,63.06,Clothing
Product 1691,10.19,Electronics
Product 1692,564.11,Sports
Product 1693,883.69,Books
Product 1694,235.73,Clothing
Product 1695,145.83,Clothing
Product 1696,751.71,Books
Product 1697,658.50,Electronics
Product 1698,120.21,Electronics
Product 1699,442.22,Electronics
Product 1700,407.51,Home
Product 1701,964.64,Electronics
Product 1702,829.38,Sports
Product 1703,183.97,Toys
Product 1704,963.08,Garden
Product 1705,762.32,Electronics
Product 1706,649.08,Electronics
Product 1707,828.64,Electronics
Product 1708,683.52,Food
Product 1709,685.07,Beauty
Product 1710,884.18,Sports
Product 1711,172.62,Clothing
Product 1712,457.75,Garden
Product 1713,942.44,Tools
Product 1714,369.19,Food
Product 1715,42.98,Tools
Product 1716,951.14,Garden
Product 1717,936.11,Food
Product 1718,592.33,Clothing
Product 1719,108.41,Beauty
